"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"NODE_30_length_34336_cov_218.813629"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
"NODE_300_length_3718_cov_3.746929"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_300_length_3718_cov_3.746929"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_305_length_3981_cov_5.865003"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_305_length_3981_cov_5.865003"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_323_length_4578_cov_5.801017"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	30
"NODE_323_length_4578_cov_5.801017"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	30
"NODE_324_length_2965_cov_3.493471"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_324_length_2965_cov_3.493471"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_325_length_3998_cov_5.391326"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	30
"NODE_325_length_3998_cov_5.391326"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	30
"NODE_33_length_19553_cov_14.475280"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_33_length_19553_cov_14.475280"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_34_length_57407_cov_132.823685"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	19
"NODE_34_length_57407_cov_132.823685"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	19
"NODE_343_length_4498_cov_9.510241"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_343_length_4498_cov_9.510241"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_343_length_5040_cov_8.169910"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_343_length_5040_cov_8.169910"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_345_length_4313_cov_34.753875"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_345_length_4313_cov_34.753875"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_353_length_2871_cov_5.285156"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_353_length_2871_cov_5.285156"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_36_length_24676_cov_54.263556"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_36_length_24676_cov_54.263556"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_36_length_49500_cov_28.060916"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_36_length_49500_cov_28.060916"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_366_length_3628_cov_5.400784"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_366_length_3628_cov_5.400784"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_367_length_3982_cov_6.343519"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_367_length_3982_cov_6.343519"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_375_length_1379_cov_2.361027"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_375_length_1379_cov_2.361027"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_38_length_40434_cov_66.147750"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_38_length_40434_cov_66.147750"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_39_length_11018_cov_5.964973"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_39_length_11018_cov_5.964973"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_39_length_18186_cov_5.820032|provirus_3_8483"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_39_length_18186_cov_5.820032|provirus_3_8483"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_39_length_40881_cov_40.497820"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_39_length_40881_cov_40.497820"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_390_length_2119_cov_3.486919"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_390_length_2119_cov_3.486919"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_40_length_5207_cov_6.427601"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_40_length_5207_cov_6.427601"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_40_length_6349_cov_5.400381"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_40_length_6349_cov_5.400381"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_407_length_6756_cov_5.908073"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_407_length_6756_cov_5.908073"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_41_length_39188_cov_6.935476"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_41_length_39188_cov_6.935476"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_411_length_6617_cov_5.361932"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_411_length_6617_cov_5.361932"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_42_length_32475_cov_10.695774"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_42_length_32475_cov_10.695774"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_42_length_36164_cov_8.737212"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_42_length_36164_cov_8.737212"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	8
"NODE_42_length_6821_cov_9.625628"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_42_length_6821_cov_9.625628"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_427_length_2990_cov_4.285179"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_427_length_2990_cov_4.285179"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_428_length_2744_cov_4.066567"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_428_length_2744_cov_4.066567"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_43_length_3040_cov_4.376884"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_43_length_3040_cov_4.376884"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_43_length_7522_cov_4.368823"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
"NODE_43_length_7522_cov_4.368823"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	5
"NODE_44_length_6078_cov_6.900714"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_44_length_6078_cov_6.900714"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_449_length_3548_cov_7.859147"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_449_length_3548_cov_7.859147"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_45_length_21147_cov_17.779585"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_45_length_21147_cov_17.779585"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_457_length_3322_cov_6.401286"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_457_length_3322_cov_6.401286"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_468_length_3043_cov_5.770080"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_468_length_3043_cov_5.770080"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_469_length_2568_cov_8.139276"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_469_length_2568_cov_8.139276"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	31
"NODE_475_length_2865_cov_5.508185"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_475_length_2865_cov_5.508185"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	7
"NODE_479_length_1248_cov_2.093881"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_479_length_1248_cov_2.093881"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	2
"NODE_48_length_39392_cov_13.718484"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_48_length_39392_cov_13.718484"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_498_length_2945_cov_4.607612"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_498_length_2945_cov_4.607612"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_50_length_64286_cov_15.837431|provirus_6014_50609"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_50_length_64286_cov_15.837431|provirus_6014_50609"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_500_length_2986_cov_4.587172"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_500_length_2986_cov_4.587172"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_503_length_2600_cov_5.917092"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_503_length_2600_cov_5.917092"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_51_length_4179_cov_5.019641"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_51_length_4179_cov_5.019641"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_516_length_2143_cov_4.660441"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_516_length_2143_cov_4.660441"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_52_length_3512_cov_4.416546"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_52_length_3512_cov_4.416546"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_52_length_35146_cov_146.477501"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_52_length_35146_cov_146.477501"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	6
"NODE_536_length_2797_cov_5.823851"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_536_length_2797_cov_5.823851"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_54_length_34912_cov_29.430989"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_54_length_34912_cov_29.430989"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	11
"NODE_560_length_4789_cov_18.278411"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_560_length_4789_cov_18.278411"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_574_length_2544_cov_6.745279"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_574_length_2544_cov_6.745279"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	10
"NODE_58_length_8379_cov_10.701225"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_58_length_8379_cov_10.701225"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_584_length_2507_cov_6.861338"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	9
"NODE_584_length_2507_cov_6.861338"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	9
"NODE_596_length_3718_cov_2.839476"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_596_length_3718_cov_2.839476"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_6_length_52607_cov_9.933057|provirus_1_41423"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_6_length_52607_cov_9.933057|provirus_1_41423"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_60_length_2998_cov_5.003058"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_60_length_2998_cov_5.003058"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	3
"NODE_609_length_1276_cov_3.526618"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_609_length_1276_cov_3.526618"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_61_length_2911_cov_3.802871"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_61_length_2911_cov_3.802871"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_610_length_2856_cov_7.730096"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_610_length_2856_cov_7.730096"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	32
"NODE_612_length_3670_cov_4.402490"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_612_length_3670_cov_4.402490"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	3
"NODE_618_length_2500_cov_5.937423"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_618_length_2500_cov_5.937423"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_632_length_4491_cov_6.169973"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_632_length_4491_cov_6.169973"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_636_length_4461_cov_3.897413"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_636_length_4461_cov_3.897413"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_638_length_3566_cov_3.047565"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_638_length_3566_cov_3.047565"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_64_length_16604_cov_16.296695"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_64_length_16604_cov_16.296695"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_64_length_3411_cov_6.318534"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_64_length_3411_cov_6.318534"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	4
"NODE_649_length_3541_cov_5.194205"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_649_length_3541_cov_5.194205"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	32	2
"NODE_65_length_2561_cov_4.647646"	"PrePostFVT"	"During"	"PrePostFVTDuring"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
"NODE_65_length_2561_cov_4.647646"	"PrePostFVT"	"Post"	"PrePostFVTPost"	NA	NA	NA	NA	NA	NA	NA	"grouping factors must have > 1 sampled level"	"abundance"	32	15
