tax_id	VIVO6-FEC-16S-MAY19_F8.fq	VIVO6-FEC-16S-MAY16_F9.fq	VIVO6-FEC-16S-JUN15_F30.fq	VIVO6-FEC-16S-JUN2_M21.fq	VIVO6-FEC-16S-JUN14_F50.fq	VIVO6-FEC-16S-JUN9_F46.fq	VIVO6-FEC-16S-MAY12_F15.fq	VIVO6-FEC-16S-JUN7_M36.fq	VIVO6-FEC-16S-JUN8_F26.fq	VIVO6-FEC-16S-MAY3_F9.fq	VIVO6-FEC-16S-MAY19_F12.fq	VIVO6-FEC-16S-MAY19_F3.fq	VIVO6-FEC-16S-JUN1_F50.fq	VIVO6-FEC-16S-JUN16_F41.fq	VIVO6-FEC-16S-JUN2_M19.fq	VIVO6-FEC-16S-JUN13_M36.fq	VIVO6-FEC-16S-JUN19_M20.fq	VIVO6-FEC-16S-JUN5_F27.fq	VIVO6-FEC-16S-JUN19_M40.fq	VIVO6-FEC-16S-MAY31_POOL-F9.fq	VIVO6-FEC-16S-JUN14_F12.fq	VIVO6-FEC-16S-JUN19_M37.fq	VIVO6-FEC-16S-MAY3_F17.fq	VIVO6-FEC-16S-JUN13_M21.fq	VIVO6-FEC-16S-JUN13_F8.fq	VIVO6-FEC-16S-JUN21_F30.fq	VIVO6-FEC-16S-JUN19_F26.fq	VIVO6-FEC-16S-JUN5_F30.fq	VIVO6-FEC-16S-MAY19_F14.fq	VIVO6-FEC-16S-JUN7_F41.fq	VIVO6-FEC-16S-MAY5_F11.fq	VIVO6-FEC-16S-JUN13_M19.fq	VIVO6-FEC-16S-JUN9_M40.fq	VIVO6-FEC-16S-APR10_F9.fq	VIVO6-FEC-16S-MAY25_F15.fq	VIVO6-FEC-16S-APR10_F2.fq	VIVO6-FEC-16S-JUN2_F27.fq	VIVO6-FEC-16S-JUN15_M36.fq	VIVO6-FEC-16S-JUN28_F46.fq	VIVO6-FEC-16S-MAY19_F2.fq	VIVO6-FEC-16S-JUN21_F15.fq	VIVO6-FEC-16S-JUN7_M37.fq	VIVO6-16S-DONOR1.fq	VIVO6-FEC-16S-JUN19_M19.fq	VIVO6-FEC-16S-JUN15_F31.fq	VIVO6-FEC-16S-JUN2_M20.fq	VIVO6-FEC-16S-JUN21_F46.fq	VIVO6-FEC-16S-JUN9_F14.fq	VIVO6-FEC-16S-APR26_F17.fq	VIVO6-FEC-16S-APR10_F11.fq	VIVO6-FEC-16S-JUN5_F26.fq	VIVO6-FEC-16S-JUN19_F41.fq	VIVO6-FEC-16S-JUN13_M37.fq	VIVO6-FEC-16S-JUN19_M21.fq	VIVO6-FEC-16S-JUN5_F2.fq	VIVO6-FEC-16S-JUN16_M40.fq	VIVO6-FEC-16S-JUN2_F3.fq	VIVO6-FEC-16S-JUN5_F31.fq	VIVO6-FEC-16S-JUN7_POOL-F15.fq	VIVO6-FEC-16S-JUN19_F27.fq	VIVO6-FEC-16S-JUN13_F9.fq	VIVO6-FEC-16S-JUN21_F31.fq	VIVO6-FEC-16S-JUN19_M36.fq	VIVO6-FEC-16S-APR10_F17.fq	VIVO6-FEC-16S-JUN13_M20.fq	VIVO6-FEC-16S-APR26_F11.fq	VIVO6-FEC-16S-JUN2_F26.fq	VIVO6-FEC-16S-JUN15_M37.fq	VIVO6-FEC-16S-JUN2_POOL-F8.fq	VIVO6-FEC-16S-APR10_F3.fq	VIVO6-FEC-16S-APR10_F8.fq	VIVO6-FEC-16S-JUN16_M39.fq	VIVO6-FEC-16S-JUN21_F34.fq	VIVO6-FEC-16S-APR10_F12.fq	VIVO6-FEC-16S-JUN21_F45.fq	VIVO6-FEC-16S-JUN13_F25.fq	VIVO6-FEC-16S-APR26_F14.fq	VIVO6-FEC-16S-JUN16_M43.fq	VIVO6-FEC-16S-JUN19_F38.fq	VIVO6-FEC-16S-JUN5_F34.fq	VIVO6-FEC-16S-JUN19_M22.fq	VIVO6-FEC-16S-JUN1_F48.fq	VIVO6-FEC-16S-MAY5_F3.fq	VIVO6-FEC-16S-JUN14_M43.fq	VIVO6-FEC-16S-JUN8_F24.fq	VIVO6-FEC-16S-JUN2_F28.fq	VIVO6-FEC-16S-JUN15_M32.fq	VIVO6-FEC-16S-JUN2_F23.fq	VIVO6-16S-DONOR2.fq	VIVO6-FEC-16S-MAY5_F8.fq	VIVO6-FEC-16S-JUN14_F48.fq	VIVO6-16S-DONOR4.fq	VIVO6-FEC-16S-JUN7_M39.fq	VIVO6-FEC-16S-JUN9_F49.fq	VIVO6-FEC-16S-JUN2_F25.fq	VIVO6-FEC-16S-JUN15_F34.fq	VIVO6-FEC-16S-JUN7_M43.fq	VIVO6-FEC-16S-JUN8_M22.fq	VIVO6-FEC-16S-MAY17_F17.fq	VIVO6-FEC-16S-JUN5_F28.fq	VIVO6-FEC-16S-JUN19_F24.fq	VIVO6-FEC-16S-JUN5_M32.fq	VIVO6-FEC-16S-APR26_F8.fq	VIVO6-FEC-16S-JUN21_F48.fq	VIVO6-FEC-16S-APR26_F3.fq	VIVO6-FEC-16S-JUN13_F23.fq	VIVO6-FEC-16S-APR26_F12.fq	VIVO6-FEC-16S-JUN21_M43.fq	VIVO6-FEC-16S-APR10_F14.fq	VIVO6-FEC-16S-JUN21_M32.fq	VIVO6-FEC-16S-JUN19_F23.fq	VIVO6-FEC-16S-JUN1_F49.fq	VIVO6-FEC-16S-JUN16_M42.fq	VIVO6-FEC-16S-JUN19_M39.fq	VIVO6-FEC-16S-APR26_F15.fq	VIVO6-FEC-16S-JUN21_M44.fq	VIVO6-FEC-16S-JUN13_F24.fq	VIVO6-FEC-16S-JUN7_F17.fq	VIVO6-FEC-16S-JUN19_F28.fq	VIVO6-FEC-16S-JUN14_F49.fq	VIVO6-FEC-16S-JUN15_M29.fq	VIVO6-16S-DONOR3.fq	VIVO6-FEC-16S-JUN15_F33.fq	VIVO6-FEC-16S-JUN2_M22.fq	VIVO6-FEC-16S-MAY18_F11.fq	VIVO6-FEC-16S-JUN7_M44.fq	VIVO6-FEC-16S-JUN15_F38.fq	VIVO6-FEC-16S-MAY5_F14.fq	VIVO6-FEC-16S-JUN14_M42.fq	VIVO6-FEC-16S-MAY5_F2.fq	VIVO6-FEC-16S-JUN9_F45.fq	VIVO6-FEC-16S-JUN8_F25.fq	VIVO6-FEC-16S-JUN1_POOL-F11.fq	VIVO6-FEC-16S-JUN8_F23.fq	VIVO6-FEC-16S-MAY5_F12.fq	VIVO6-FEC-16S-JUN14_M44.fq	VIVO6-FEC-16S-JUN7_M42.fq	VIVO6-FEC-16S-JUN2_F24.fq	VIVO6-FEC-16S-JUN28_F45.fq	VIVO6-FEC-16S-JUN13_F11.fq	VIVO6-FEC-16S-JUN7_F38.fq	VIVO6-FEC-16S-JUN8_F28.fq	VIVO6-FEC-16S-JUN9_F48.fq	VIVO6-FEC-16S-JUN21_F33.fq	VIVO6-FEC-16S-JUN2_POOL-F14.fq	VIVO6-FEC-16S-JUN13_F38.fq	VIVO6-FEC-16S-JUN21_M42.fq	VIVO6-FEC-16S-JUN13_M22.fq	VIVO6-FEC-16S-APR26_F2.fq	VIVO6-FEC-16S-JUN21_M29.fq	VIVO6-FEC-16S-APR10_F15.fq	VIVO6-FEC-16S-JUN5_F33.fq	VIVO6-FEC-16S-JUN21_F49.fq	VIVO6-FEC-16S-APR26_F9.fq	VIVO6-FEC-16S-JUN16_M44.fq	VIVO6-FEC-16S-JUN19_F25.fq	VIVO6-FEC-16S-JUN5_M29.fq
1736		88.49694279513315	50.493597038774496							154.45898811957122															18.41267698161833	47.61099965051048		39.21328678880259																	74.38776643514096				34.531189079193275									38.30518134715026			46.19920606279326	28.401721664275467							28.15340646625118				37.34518950437318							22.4161571155578							50.41273577406707			335.1425860913164						71.54781438715807						92.49818769144908	159.38835633098614							29.357345972155343									18.909481893794183		43.55559816883875		55.45782796320686																					24.799999989197104						18.16322170259824		47.25081040436243		145.79811672138638			98.28976389281604
1776382		33.1770731716397								24.0702307259426																																			13.068326166927168													20.16062176165803			32.92906626244041												10.996129287500866																	69.65999777911087						22.13549432956939						40.05557658693771	17.150820036186435																																																	13.069333338176072					56.13765825645703
1776391																																																																																																													1.0																																																
1796616																																		36.6249547920434																11.077492420187708														2.0							18.413617021276597																																																																																4.472743199640134						
1805431																																																											1.9828934428378264																																																																																																		
1834196	21.769406197483512							658.7931599648912	19.919677618778607		77.40684049037434			52.91963384651504		655.5664623395808			72.76114687652952		28.769464555801378	64.95813884903542					27.034645695910644			1447.0794359911984	1667.3437878475847	17.99832045436154	1043.538595965632					188.6927852363741		13.0186065379312		617.2774378695037										61.46142933594218	279.94669934440674		33.810430529182355	116.90459658410612	39.32841823272228		1.0				297.68138567209127			1392.4673558635948	20.031345010200063	264.2488337437861				466.5281604120075		1.0040650406504066		14.980760206098916			233.96394426673044														780.1112031350482														8744.370556578553		1.0		44.41297016669617			178.08811157884924				21.39514886822658							24.509283886504235		131.28785037414886					13.073281980163772	3465.115051251914		412.7362193247919					338.1911297172207	1138.7958618604964					451.3529591686099					1.0042643923240937						
1834207			25.246850168250383	12.207710464201416	24.34518577706752	15.301003344481606	28.17329237873209		175.1888715594951			67.90554799313303	13.175773938899578		49.36203466894004		16.154257930576236	11.107667210440455		17.175209044416786			43.31504515249616	154.21264926261094		20.25999350016249	42.04273322154869	34.1859375	254.5945233310008			110.11604488347557			43.1319596668128		24.08817635270541		3.003460209759436	219.28718740503703	38.16844850065189			38.1238020223258	81.31627869536497	25.37788385043755	47.2007557088878	29.16479816479931			31.193508107365133			50.08934903539545	248.37476541562648		40.87071240105541		9.0	40.25393600817242		28.43813042301794		1.0	20.211538461538463		226.7654557228596								27.17824678091753	173.12997035145307	14.1977366171417	14.224598930445472			30.042111174976338	25.325238508239377	15.168329177057355	31.34300065630967	56.12673506336753	40.05400192865747		59.36370904650996						30.36530815141989	66.16536748329621		114.75218626334927	50.18008283706334		20.08039428661891	47.23312425222318				25.13083533994962	51.18348878266468		24.237859180601266			112.11792193653086	14.373117033603709	18.20586772749876			34.25912240184758	40.12339684345506	79.3695036865399		37.2708085106383	13.168027210884356			13.21523178807947		16.20552344251766		136.2943598024207	5.000157041715657	70.29188285687052	10.041928721174004	83.64079268466433		53.121420389461626		54.309744228187405	50.32024505708716	98.12615840415904	5.0108813928182805			104.14038543430868	27.18169582772544		29.192731774358958		12.158790170132326	21.180936995153477	27.202662338226133	20.15293394580104			25.64540622627183			36.07252359560621	33.09757539917456
1852370																																																																																												17.2157394843962																																																																	
1871016																															28.170997672297347																																																																												37.15159780167376																																																		
1871021													20.909523235956677																																																																																	31.450353857015276																								32.13488568117499		15.205078134058688																							19.19104936036414										17.371018243035337				
1871022																																																																																																																										38.5714285714416																																			
197614											31.311892522845017																																																																																																																		23.94012996122068																																
2003188																																																																																												21.81568167655717																																																																	
2025876											20.204821091629444					16.100512876233466															10.47570199754037																																																																												47.50081314020587											10.365090441192264		14.099118923751268													26.205090002120684								21.89770871446404																
2057791											20.19083632035738																																																																																																																																																		
2060307			16.38703217495633						23.574376304006663		839.5962414211291											15.476862692917				23.85191897997572				80.45521192825547	26.492586040084664		97.78365187186932																																							39.06647972651751																					61.27331393608431														54.79298069505953														25.737311742079186				130.92713081467073								159.14763890253522							33.80559509715544	47.41574966527503																
208479																23.69111679155546														29.57607566268761	56.526559358042526		28.492648887268665					13.145539023005565				13.247812225009923											11.387285648728447													24.45325521202194		11.170771385946209																									22.833164359782856														117.52214349085985																										68.99930352703612								28.052842673945765																
2109685																																																																																												11.786887414985417																																																																	
2109690					45.96800329127319																																																																																									50.67911609070463																								35.054850101895774		61.9225856010198																							31.020855604556804										64.64352888498475				
2109691																22.48219178082192															58.20261342261529																						11.389694041867957										24.340452773002426																14.352755905511811																												64.08473143037985																																																		
216816											10.433224263915443																																233.39504793672808																																														265.28317717381066																		24.0997728816687															1226.8082905599413											20.79548788815292																					17.299919807538092			
239935																																		18.3124773960217																																																																											2.0																																																
2420313	24.519446684130696	64.88594785910365	79.19909427493799			10.69085805313645			53.96178892074059	16.216184395447254										23.895423513042843				56.69233425499242	21.20593336457062	117.93430590726962	27.42264102821063					35.2071201070012												17.98837737035344	223.78343652159563				18.259317257813336					20.69650322961941	77.63017086024884				9.504957258046392	21.151127411462515	36.865927623458525	58.24261580264593							76.88102898519566							133.41676580593574				37.45601954093495		19.37436587099016			10.561360320807111					32.058311092164104				67.99100962717262		25.165625297150367		16.245727821654437	31.19749791353785	11.8802805734273	11.5607076715569	242.58430793170524	16.060837787733785			45.28966430597706				15.104470030932754	13.750259896628256							130.5629131412329	14.76784932325145		211.3996255745753										17.75859545300341	53.92504677413576		11.633341344661147		14.005909044039662			2.505440558036084			28.227091191486103	63.33361963300069		12.281845182224078			14.866477766769496		236.8723372034172		80.23454066538778		11.167597291058334		20.91626849251634	53.953938898547015
2479767																																											12.198948489785826																																																	60.00936589126767																																																																	
2582830	24.519446684130696	40.05747994014985	90.93678358773364			10.69085805313645			92.8509245786315	15.726096045590308					16.231117053192058									64.42999858716247	21.988931785932078	135.39446043219627	27.42264102821086	52.71619999020302				11.30043450853402												17.988377864271502	256.75416985338325				18.217545747683133					20.69650192007248	39.25309064555632				23.98860776579593	21.151127411462515		76.42443959150664							65.54119292096819							94.4048297349522				23.19636107736108					10.561360320807111		27.134788532175996			30.80717510392128				67.99099823784441		25.174321974886983		16.23477270006828		11.889169965846804	13.428597313606083	240.2577059104183								15.104468429268127	35.96590375381241	27.719582850521466				17.203509090165547	35.16334678179801	239.29907723920184	33.93783432933638		217.6131508386496										17.758595453003757	33.444460212661184		19.5673211663884		14.321953648679012			2.505440558036084			48.168916632420384	61.3109564163939		12.281864752784813			14.872008385802136		250.71856611035184		93.55858661583974		10.75746758341029		20.992627073916744	53.754990632618366
2603296																																																																																																																																	1.0562115183511502																												
270498																																																																																																											25.10391833241716																																		11.17105447349057																
28026																																											27.14223578622809																																														22.682323897090924																																																																				
28901																																																																																																			17.383364082485368																					13.228506388643083																																					
291644																																																																																																																																																							2.956481037164542						
292800					18.261842379708053	21.484654073574248	22.165093197772936		43.02592007199735		15.116491238192314	80.58520520860336			16.11821540210287		24.23127123289665						14.102574184201693	89.12902424728246			42.04266062039997		33.09179415855355			61.06435085417251			13.039894782963676		16.058784235136894			156.2462422621308	26.115147042202057			47.12863496407792	25.09364758097395		13.055528174798727				12.074906367041198			62.11079340163919	141.76773788238165		144.06926121372027		7.0	14.089498706630115	14.060629245430931						97.82140419393318								14.09385474860335	129.04568252609926					16.022459292532286		16.179551122194514		47.106366927867626	30.040501446480235					13.57486423584174				13.032572383073497	10.061588330632093	15.098981494761915	43.15451624890824	20.244186785962185	18.079105073909865	39.17061045649789				34.1779359430605	29.1043373930805	56.24191792104847				130.02987562027016				17.36627043090639		36.11165263610371	82.38340762556572		21.053440413060308								75.3040945229344	3.0	46.19180874902752	13.054507337526204	57.14445314893269	10.709831712468532	27.9564062936326		15.08312135233097		56.48944207941871	3.0065288356909683		15.171758160080577	34.04594760708265							22.166970248937464	17.154338587276072			14.361427486712223			52.09900335999033	
29361												27.96296926180419																											1.0011534025374855	55.46428133156287																																																																	13.084293438588114																							21.037569400554176		54.442675651442265																											
29363																											13.01322706462086																						12.188274153592072								11.243911341118949				31.1342475640563															22.01655576453602																				19.11701782820097															21.014034618721464																																											56.950119762726736			
29370	83.91751375708911				35.40015290291183								41.55540281087563										42.060591375988345																																																											26.33824804856895																	18.30836124585132					20.558625213063703								23.61297798377752						69.23874120053458		25.386528210034108																							47.19813923443278														
301302																																																																																																																													17.360742705570292															16.26340733349963																	
315405											15.955476172382392																																																																																																																																																		
33038	3685.6568008651193	3588.472891980981	933.1172065870028	472.13702238983865			1964.1204856063512	11.208015805813869	2387.124288598562	3515.3987799142506	47.36487814462907	2963.605510216633			1220.7511847567737		543.1927318911038	424.1968173101212		242.45100801899096	11.342505430847211		1978.06376356761	4805.733699004767	578.0274302612258	454.83378877459165	1786.865814984497	515.81613462509	8202.010081266539		50.02547671795063	3306.7887384013416	13.1771327014218	33.572875226039784	2141.873679356146		1015.7140091188604		156.75347062004178	10717.83448312782	1202.9119435574437			1388.8819073019909	704.9164645424672	407.4467101774379	1882.631549667516	1753.0449458306502	1259.4501186959203	52.36632780453005	456.2955863890822			1393.8789788890665	8440.421249297271		2596.4709602516737	939.4654347761732		1043.8748990734346	2844.5632960007933	468.4963211591202		12.99996128108084	650.6420606465372	21.210302883804832	4305.638949512069		325.24474454450143	31.11201096436581	16.367659574468085		449.6968161251061		942.600487875696	6092.881185520978	801.235080429893	417.5935818509835		115.84716465387729	1099.5733492326906		1154.1205385594449	727.4807439855737	2235.2609619274203	1740.3796711310054	1204.0201726475557	1320.4517824555974		4592.566085493238					1391.6314423578226	3045.8674188525533	1564.3359064895603	1489.198204808008	1985.8931843081157	557.6752114838862	881.3231185044895	745.7141152753667	2169.628831520932		2421.8176703344657	1242.8861563662676	54.46904325788823	546.3045144062393	2.0	505.6196527074802	2542.954433306644		457.2955770518525		505.6568689524423	960.1639826497136	1170.0421538144428	31.17680852240495	206.03006974689387	11.43836584882411	142.73542728950432		1163.6497975544958	567.3786575969208		242.0853676509873		5553.404350577513	172.0525430633804	6052.593209815903	219.29959027973777	1330.0819022900978	42.17897472196861	1317.4334518133862		519.632063883217	1316.5655555056935	2596.900855053897	223.73218869619924	19.312796208631163	13.148783977110156	1915.664856592428		300.7000000215891	1733.5937085563337	11.27672955974889	342.75840800243714	481.8728163448775	1675.6188808689026	162.76381690193588	5.569900723600804	577.3262810777065		2155.0412454983625	220.8070454625888	1077.0351818810332	1393.0447629394146
33945		131.0523007452451	53.76488615156938	64.09047993705744		11.26098130140801	170.3101221414479	91.94873521972882	375.5192938819612	237.4312297602222	366.0203811464799	166.60746098525516		38.072676399003946	80.4781701852554	61.79257814337133	72.759155775343	17.24665041914157	76.74776011178685	81.5952090893987	78.25693334991591	74.0896598864708		224.2814977533988	19.75692968330923	34.31062161763291	118.28349999833918	30.037656022953424	275.01895262608	104.13384308771366	256.5083113025064	170.2629792433152	89.41394424003671		51.65014868279797			22.94696670332544	14.99559208012917	759.258913560427	82.07190711899716	123.33426324531686		164.7575114946751	64.44685513686917	42.63484486872543	231.0713983790259	137.4556555043555	79.66416132231576		62.36051523054023	79.58381651123791	77.55712803111588	151.06806537095133	342.2839680027965	68.62123488179118	15.32651715039578	38.16551865696838	17.563031616612605	72.75942339985194	74.78048171888749		70.75171807168668	1.0	68.83015795554886	118.1966269560422	19.0558291842133	86.2054325874978	72.32562748829291			89.48624065712883	64.59708454810496		47.28742838004847	340.1885127836228	30.41915776329633	50.06474255202194	72.90262971319153	45.09413877626511	105.56835828300272		85.92635263654908	46.460320060906376	108.7854685155899	19.02565093573733	61.74792873291025	102.53161549877478		678.7261259496082			63.23053573239708		24.060133630076677	242.87836600733476	196.1347732593529	119.45988321101169		108.65669302582089	174.15884590977862	195.84102598324085	298.6752115426628		178.8565889157574	69.882573289477	155.2386873953043	104.44310881832182		28.369396085074392	162.69020713740045		51.28525516794702	45.39702581254406	44.74007377974633	188.710921798172	63.9206412383348		46.78697600439379		26.497526478131764		55.313038783830805		89.68241546405265	78.6416259673558	107.80092274953437	687.8238674795298	11.597818309772556	409.034990051016	33.61410331559304	109.66340591295318	363.1571085867408	91.7728179118979	22.077470412187672	157.15111396435287	109.95898270757516	246.71983250176493	16.43267789901349	247.8500520574989	171.50162266988747	107.9890561488762		47.53333333333333	84.9091515774204	66.22800988999244	27.78424598763561	38.83974821894432	79.6580742536641	17.531115036928938		61.284217767358506		344.5191830867817	31.5657379646591	211.07905543568089	83.71427192545316
33959																																																																																																																										17.422520798501935																																			
357276	102.48533380018004				28.571761861015062																		139.93108338387242																																																																				200.23844323027447			110.50381037081613					28.653126433474583					373.42660053805326														155.372221514697		530.861118975006																							39.994728661017234										444.54712428491206				
358742																																																									12.102694491304364																																																																																																				
363265																																																																																												30.06723906004953																																																																	
36832																															31.247822470482525																																																																												26.900768866474337																																																		
36841																																				48.09920936089074																																		112.18234167716884																																																																																							
37734			27.072241883878608					39.4561582524099	11.246546624925582		357.88422287033745					14.668532140596598					13.552725184510331	19.97833754534478				16.923014648933176				35.05940928899795	20.18614122484069		42.1001811740921							18.01544820395266					16.048945152323427										13.791655640341428								19.861881954538127						26.991930963022234							29.262895334493805														16.36857825491481			66.527822676729									24.06875919006977					61.29407160763445											25.8306647728578			24.913180579531105				52.30831010502496				2.0025649740778126				88.35432091473979							20.27173061283606	59.04620583660877					24.53083217153405						13.076180246565926		23.768930752269323			
39482																																																																																																																								11.775139144224902																																					
404403																																																																																																											21.08734919999365																																																		
40545								24.45385266723116			33.27550814607286					16.47132873921571			20.46599496221683			10.154941373534344											16.218009478673146									11.192052984187594										11.187621908309156	14.57394298876338										22.331274131275503			16.1602983809115						12.149206349206333																																			56.23286768003545							10.316711590296496											12.254641599488998		11.236884490022051						28.091337534196185							17.27987029184334	23.263233190271816					18.454664216116964											
418240											10.786551669993692																				11.196890102562003												36.71876471755108																				18.406068582041407																													32.96250681335029															36.17019646930748																																																		
41997											22.51188214958417																																																																																																																																																		
437897																																											13.476804756985503																																																																																																																		
44007																																																																																																																																					13.643677641430468																								
44009											18.504303122578616																																																																																											15.618440641530922																15.232928311361864																																							
487173																																																																																												40.888318233214704																																																																	
491921																																											25.91701763683689																																																																																																																		
53345			28.881815810618345				29.43787061578474				42.79166696649689										21.95561456583497					17.74858676782747	24.0345418850244		54.778058656468914		54.14090432991596				56.64612120378601					102.1272636053064	16.84201210891051						31.7224543091987	35.98107211846984												27.85175550586235								12.962097614889943				20.470430941394227			19.221986364655297	100.63599176701352																									21.356085920652404										15.4193331586242				12.961991103621614		15.42262860569426				25.682186258036374							22.60104343356442	3.698993199974868							34.86323892317011	22.19121571785161		9.43587913528347						24.1046871761414									30.450035465462477		35.23352893143849	
53442										13.828311691702668																																																																																21.231404066660456												12.847768096215868																																																				20.11664908350565			
562	282.36387693592513	154.30610292736662	44.434364994663824		364.1634029103877					193.6073820081724	71.55119673960436		542.84338082395										178.2968138158868		24.55023600809171	33.428989275268115		53.17304325933229			28.21748554913295		18.245260650648294												85.2017947304756				38.60274774618819									58.58894090895255			37.17653299587669	12.17216642754663							147.51207181194124				83.70301027546405							57.06666666660598		216.7839228156712					40.33018867924529		14.042583392476931	267.1531550168587	142.01396433906055	55.95671019033756		959.5615309744816		203.0905198376586			1130.5755446469277			265.71112204840165	84.76292085699664	106.81686233307498			16.197990946417434			25.308056872037916		387.0501587197528						1259.9732189654685	52.34545401040246	1494.0169476758172	47.60748317016067		73.91159245042805										21.06725180880085							21.34572212523068			345.63770664122666	49.59999997718872						36.69866481693383		143.76265656052175	526.2677599549127	138.67662487477426			106.31342403665238
564																																																																																														13.14213945300508																																																	11.751260048935288														
592978											12.093160369638277					43.941855117436205			23.53589421239465			20.309596798054805									28.217543905725613							19.60482101216988															11.389694068744088			15.310023922974493							54.73283115759957					28.968393389489883				27.32765687818235							31.783955960308536													44.14241853157404															70.88824212413577							12.388703842672824											27.57294423020669																																
623													10.552599487940254																																																																																						19.87555666723445																			31.39794404827972																																							
649756																																																																																												14.175478113874131																																																																	
674529																																																																																																											10.233805438246808																																																		
689904																																		68.1631103074141																																					27.620425531914893																																																																																						
71451									16.65183333857334																				15.24763042883865											24.27936900513518					22.07026907446228									15.96947883782956	22.17667680387454														14.8772963728217																					18.419533371028983												22.36940463284811																										21.940300132444463																								12.54623779155924					15.12052191482346
71452																																																																					15.420382771458153																																																																																								
729																																																																																									21.60397444996451																																																																				
74426																														13.161072313583055	25.228206608186003												99.52135943372484																																														107.29439791870756			61.31630006635054															14.126136242579664																										87.24710915447402								13.148783977110156																
745368																																																																																																											12.049880799559356																																																		
78346																																																																																																																																					16.774426798621512																								
817	3913.2632184810295	3848.02641280803	1973.275504240246	702.9268941202766	1768.9386189128008	963.8991952458662	1737.933101810204	619.3833554553869	3382.232721191988	4401.513228073396	521.4781484991984	4873.572991912345	2818.632545607604	85.13627654486645	2030.6971161448448	292.14413165096425	1083.389282185219	732.0159923214784	224.1016694476596	902.783150703079	46.4009798360334	198.16653771540135	3176.23261459521	8786.425200079599	726.2121103305369	1765.657984580022	3071.7006171681646	2781.126557074714	3342.371287016901	1630.4438714221567	1429.6560898361652	6118.682898192921	1044.6694213606434	34.590235081374324	1537.194976123123	10.040906230333544	1796.0581691706918	121.6862964950696	483.4927196612679	11162.4677773328	1998.190905011148	526.3858126673018	12.379002015229748	3708.943567811035	4330.134410681088	763.3667462211713	2873.323419969875	1091.0198913791137	948.6474720603036	63.4438202247191	1635.2319621064707	155.65241769623637	177.6933677035401	3374.6864662347084	14868.292967477326	199.7989721187194	82.7631926121372	2531.568113131719	714.0009770753202	2254.9559702853307	2280.6058114012594	1189.860347477292	334.88888205275947	9.0	1259.1012566287504	176.90980590683444	14212.883955520692	150.8370917273259	2660.3841060681752	13.04697233989534	11.25276595744681	522.2070878199277	1025.6565455682326	4.016260162601626	1345.9639048614526	14012.888533896736	583.0376067364394	654.3335042204325	181.58877915772	750.0190484006829	2069.9320036658128	1844.167836004537	1103.2155327276837	1556.0282334986343	3808.2446174760503	3095.8040823115475	1836.033179247205	2092.837625581408		7738.974128820703	526.1602989769018	10.759837177747626	754.9371423119927	2359.5648982132143	1981.9616055329784	2292.850450764284	4039.6954906282126	3446.556013712427	1476.0868506727602	1436.735490381015	3147.3216129400867	6000.967026006713	810.0525598222074	276.63638138392434	1824.9826582000587	3155.8623395100217	1276.9276833091014	839.2358771861253	1.0	393.7933648652999	9849.373870605406	1244.2986245736408	903.231519252688	204.2575759092358	340.1647644547476	1681.6779033117298	2713.8321205455013	3380.6055709337747	1453.1686250905616	1984.3734756757856	1610.2802120812885	15.22556390979115	1850.8008917795128	621.0755875526384	189.8831280543025	963.164860276068	270.653626718177	8039.741543705255	298.9665953846414	3812.100378760752	1873.48712097088	5820.256830084746	5204.904093603941	2488.2220542540526	144.82685708631982	2102.5745976700564	1768.699860939642	3523.869053987816	445.8883253500707	890.412286879733	1197.595967677194	6861.856057538427	2051.9076926332377	618.9666666786918	1498.1297179433195	356.0152827235296	404.3012430408964	1003.929401310384	1284.5553079333945	1320.645067159275	10.042643923240938	2357.822406921643	621.2552991758222	242.98726184528792	417.19305234710464	3931.046907698067	5682.737051247055
818				19.36271302363233				67.7539168452513	91.61823124316274		74.05610292133446			24.589776485052983	34.251763847409535	69.61064227261967	21.17637258589397		41.94923300690202	28.289288321171483	14.43609474760164	55.71291856372977		204.58316741192573			84.05934448301336			80.56419674445542	308.2780994915526	99.67285587852577	83.50598107651615				18.61918695183149	28.981649360113728				67.88080281324986		24.127477415686005							40.16128381864797	23.392095577485737	39.73185586332814	98.46125117239306	429.1738802919718	58.20332120936716				59.722260604462825			62.2304731612931		18.14815893938885	95.93339270942654	146.06198254007043	70.57590661497595				56.68869055269423				304.21350552883666			62.408071235981055		26.036225309251986				62.43138586486823	45.217410576041786		30.187558878526296					28.597885362097763		27.950895467661184			66.41147747042949		48.21514413166701	62.23194703828356				14.07326774152757	76.74226864293863	346.3810511141443				166.57658826496498			29.91836878699924			52.22701816812752							12.238983141253382	19.46596019297241		75.40886217120408			45.14033195717328		156.19626339358953	231.44220484713404	71.83143259471869	18.890459201225298			99.24556542268232		23.36761196959204	140.96806716421207	189.3018181769173				73.38990342560044		24.0664553627688	13.106165044351972							62.36945501180512	
821																																																																																																																																																							1.0605765321318334						
