feature	NODE_149_length_1341_cov_4.596423	NODE_158_length_5208_cov_16.826121	NODE_244_length_1884_cov_3.414434	NODE_250_length_3884_cov_34.956385	NODE_345_length_4313_cov_34.753875	NODE_34_length_57407_cov_132.823685	NODE_36_length_24676_cov_54.263556	NODE_560_length_4789_cov_18.278411	NODE_64_length_16604_cov_16.296695	NODE_71_length_2451_cov_4.832220	NODE_80_length_3898_cov_3.087952	NODE_118_length_14212_cov_7.809423	NODE_119_length_6127_cov_11.754282	NODE_120_length_4708_cov_5.977649	NODE_122_length_9714_cov_6.792939	NODE_125_length_3140_cov_7.146191	NODE_128_length_6828_cov_9.355825	NODE_139_length_11886_cov_12.290001	NODE_148_length_1529_cov_3.214383	NODE_151_length_11622_cov_6.802715	NODE_153_length_12400_cov_9.887809	NODE_177_length_3368_cov_6.261093	NODE_177_length_6844_cov_8.175725	NODE_178_length_5905_cov_7.559658	NODE_190_length_3286_cov_3.972764	NODE_197_length_4114_cov_4.814240	NODE_213_length_6728_cov_11.658025	NODE_229_length_4253_cov_7.022868	NODE_232_length_3859_cov_5.182177	NODE_233_length_5621_cov_11.496407	NODE_241_length_6412_cov_5.785433	NODE_254_length_4664_cov_6.991972	NODE_262_length_4295_cov_8.188443	NODE_267_length_4368_cov_4.549038	NODE_269_length_5610_cov_6.458146	NODE_273_length_5592_cov_9.036662	NODE_275_length_3206_cov_5.058077	NODE_278_length_4850_cov_6.859437	NODE_288_length_3117_cov_4.919334	NODE_305_length_3981_cov_5.865003	NODE_323_length_4578_cov_5.801017	NODE_324_length_2965_cov_3.493471	NODE_325_length_3998_cov_5.391326	NODE_343_length_4498_cov_9.510241	NODE_343_length_5040_cov_8.169910	NODE_353_length_2871_cov_5.285156	NODE_366_length_3628_cov_5.400784	NODE_367_length_3982_cov_6.343519	NODE_41_length_39188_cov_6.935476	NODE_427_length_2990_cov_4.285179	NODE_428_length_2744_cov_4.066567	NODE_449_length_3548_cov_7.859147	NODE_457_length_3322_cov_6.401286	NODE_468_length_3043_cov_5.770080	NODE_469_length_2568_cov_8.139276	NODE_48_length_39392_cov_13.718484	NODE_498_length_2945_cov_4.607612	NODE_500_length_2986_cov_4.587172	NODE_503_length_2600_cov_5.917092	NODE_51_length_4179_cov_5.019641	NODE_536_length_2797_cov_5.823851	NODE_58_length_8379_cov_10.701225	NODE_610_length_2856_cov_7.730096	NODE_618_length_2500_cov_5.937423	NODE_6_length_52607_cov_9.933057|provirus_1_41423	NODE_77_length_21821_cov_12.298861	NODE_796_length_2326_cov_4.740643	NODE_86_length_11713_cov_9.597701	NODE_89_length_20874_cov_10.217782|provirus_3_14193	NODE_92_length_5324_cov_4.625546	NODE_95_length_6809_cov_5.090613	NODE_1002_length_2557_cov_4.365308	NODE_101_length_4575_cov_7.278097	NODE_113_length_10116_cov_5.796044	NODE_132_length_1293_cov_2.933764	NODE_192_length_7497_cov_5.865493	NODE_38_length_40434_cov_66.147750	NODE_42_length_32475_cov_10.695774	NODE_42_length_36164_cov_8.737212	NODE_43_length_3040_cov_4.376884	NODE_52_length_35146_cov_146.477501	NODE_612_length_3670_cov_4.402490	NODE_61_length_2911_cov_3.802871	NODE_1177_length_1098_cov_3.402685	NODE_222_length_1353_cov_3.577042	NODE_40_length_5207_cov_6.427601	NODE_45_length_21147_cov_17.779585	NODE_65_length_2561_cov_4.647646	NODE_95_length_4885_cov_5.471014	NODE_177_length_5120_cov_13.319842	NODE_245_length_2989_cov_21.227676	NODE_175_length_8062_cov_4.755589	NODE_25_length_41950_cov_8.418546	NODE_39_length_18186_cov_5.820032|provirus_3_8483	NODE_407_length_6756_cov_5.908073	NODE_411_length_6617_cov_5.361932	NODE_54_length_34912_cov_29.430989	NODE_86_length_2103_cov_4.534668	NODE_925_length_2493_cov_15.062756	NODE_267_length_1101_cov_2.931166	NODE_574_length_2544_cov_6.745279	NODE_655_length_3520_cov_3.797114	NODE_74_length_2302_cov_3.058300	NODE_1058_length_1702_cov_11.257438	NODE_1112_length_1822_cov_14.345218	NODE_132_length_23877_cov_12.972546	NODE_159_length_14466_cov_7.447367	NODE_175_length_2545_cov_8.803614	NODE_245_length_4271_cov_6.865038	NODE_273_length_3857_cov_5.688059	NODE_292_length_9196_cov_7.239689	NODE_293_length_1673_cov_2.770705	NODE_40_length_6349_cov_5.400381	NODE_50_length_64286_cov_15.837431|provirus_6014_50609	NODE_516_length_2143_cov_4.660441	NODE_52_length_3512_cov_4.416546	NODE_584_length_2507_cov_6.861338	NODE_609_length_1276_cov_3.526618	NODE_60_length_2998_cov_5.003058	NODE_632_length_4491_cov_6.169973	NODE_636_length_4461_cov_3.897413	NODE_638_length_3566_cov_3.047565	NODE_649_length_3541_cov_5.194205	NODE_64_length_3411_cov_6.318534	NODE_683_length_3765_cov_14.952830	NODE_718_length_3957_cov_7.268324	NODE_788_length_3026_cov_16.785594	NODE_90_length_6946_cov_17.086490	NODE_26_length_40087_cov_66.732839	NODE_475_length_2865_cov_5.508185	NODE_87_length_8976_cov_56.443896	NODE_596_length_3718_cov_2.839476	NODE_138_length_9014_cov_6.055698	NODE_25_length_64430_cov_10.074175	NODE_39_length_40881_cov_40.497820	NODE_36_length_49500_cov_28.060916	NODE_288_length_2524_cov_4.504253	NODE_300_length_3718_cov_3.746929	NODE_684_length_1350_cov_2.419305	NODE_720_length_1472_cov_2.302047	NODE_82_length_5911_cov_4.870902	NODE_1604_length_1116_cov_1.593779	NODE_181_length_2892_cov_40.830455	NODE_24_length_29177_cov_10.095976	NODE_90_length_8128_cov_40.375945	NODE_142_length_3949_cov_4.543657	NODE_217_length_2444_cov_4.637505	NODE_225_length_2373_cov_13.590164	NODE_67_length_2568_cov_2.207322	NODE_85_length_6973_cov_5.469066	NODE_111_length_5691_cov_7.167495	NODE_187_length_2850_cov_5.341324	NODE_30_length_34336_cov_218.813629	NODE_33_length_19553_cov_14.475280	NODE_39_length_11018_cov_5.964973	NODE_43_length_7522_cov_4.368823	NODE_44_length_6078_cov_6.900714	NODE_76_length_10931_cov_8.148676	NODE_147_length_3367_cov_3.467089	NODE_250_length_2172_cov_5.605102	NODE_375_length_1379_cov_2.361027	NODE_390_length_2119_cov_3.486919	NODE_479_length_1248_cov_2.093881	NODE_72_length_5193_cov_3.367653	NODE_95_length_4316_cov_6.475006	NODE_99_length_2870_cov_2.821314	NODE_42_length_6821_cov_9.625628	NODE_159_length_3508_cov_4.616276	NODE_1137_length_1786_cov_5.545350	NODE_129_length_9271_cov_6.849284	NODE_242_length_11721_cov_8.904937
VIVO7_FEC_VLP_JUN21_F28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.28034899113596	-5.88179961464569	-5.56985560833095	-5.56985560833095	-6.83289001416474	-5.56985560833095	-5.98489310760979	-5.56985560833095	-6.65231776852292	-5.69538649041481	-5.83289001416474	-5.65231776852292	-6.21621865371625	-5.88179961464569	-6.3474631869945	-6.28034899113596	-5.65231776852292	-5.88179961464569	-5.98489310760979	-5.69538649041481	-5.98489310760979	-6.21621865371625	-5.69538649041481	-6.56985560833095	-5.56985560833095	-5.65231776852292	-6.28034899113596	-5.69538649041481	-5.56985560833095	-7.28034899113596	-5.69538649041481	-6.83289001416474	-5.56985560833095	-6.83289001416474	-4.93242568771566	-5.73978060977326	-6.4178525148859	-6.49185309632967	-5.78558429938639	-6.49185309632967	-6.03934089163217	-6.4178525148859	-6.49185309632967	-6.3474631869945	-6.49185309632967	-5.69538649041481	-6.56985560833095	-5.78558429938639	-6.28034899113596	-5.53032724414431	-5.98489310760979	-5.61049759282829	NA	-4.02553509210714	-5.65231776852292	-5.83289001416474	-5.65231776852292	-5.78558429938639	-6.1548181090521	-6.03934089163217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN21_F29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.16438681790088	-5.85244281158614	-5.46777896135082	-5.49880585697144	-6.70043971814109	-5.59610305832636	-5.93490497177812	-5.56293619439116	-6.56293619439116	-5.66481580841037	-5.93490497177812	-5.6300503902497	-6.26748031086499	-5.8129144473995	-6.32192809488736	-6.32192809488736	-5.8129144473995	-5.85244281158614	-6.02236781302845	-5.66481580841037	-5.89308479608349	-6.06817150264158	-5.73696559416621	-6.4374053123073	-5.59610305832636	-5.49880585697144	-6.32192809488736	-5.77444029958487	-5.66481580841037	-7.11547721741994	-5.73696559416621	-7.02236781302845	-5.59610305832636	-6.49880585697144	-5.49880585697144	-5.6300503902497	-6.56293619439116	-6.37851162325373	-6.02236781302845	-6.56293619439116	-6.02236781302845	-6.32192809488736	-6.49880585697144	-6.37851162325373	-6.49880585697144	-5.73696559416621	-6.37851162325373	-5.66481580841037	-6.32192809488736	-5.56293619439116	-5.93490497177812	-5.56293619439116	-6.56293619439116	-4.51457317282976	-5.6300503902497	-5.8129144473995	-5.6300503902497	-5.8129144473995	-6.11547721741994	-6.11547721741994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0223678130285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.93490497177812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN21_M25	NA	NA	NA	NA	NA	-8.98868468677217	NA	NA	NA	NA	NA	-6.08179409116365	-6.03448837638529	-5.6667565918848	-5.52925306813487	-6.46512273071515	-5.63113268215408	-5.98868468677217	-5.74075717332858	-6.34482849699744	-5.70328246790992	-6.03448837638529	-5.43409583509453	-6.28824496863107	-5.8594016698272	-6.34482849699744	-6.34482849699744	-5.90122184552183	-5.81875968532985	-5.90122184552183	-5.6667565918848	-5.90122184552183	-6.34482849699744	-5.6667565918848	-6.2337971846087	-5.56241993207007	-5.18132976471456	-6.52925306813487	-5.81875968532985	-5.90122184552183	-7.18132976471456	-5.77923132114322	-6.98868468677217	-5.37397484265696	-6.40372218605101	-5.40372218605101	-5.59636726399341	-6.74075717332858	-6.46512273071515	-5.8594016698272	-6.52925306813487	-6.2337971846087	-6.52925306813487	-6.34482849699744	-6.52925306813487	-6.59636726399341	-5.70328246790992	-6.28824496863107	-5.77923132114322	-6.40372218605101	-5.74075717332858	-5.70328246790992	-5.63113268215408	-6.40372218605101	-4.51295125580577	-5.6667565918848	-5.52925306813487	-5.59636726399341	-5.90122184552183	-6.28824496863107	-5.90122184552183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.98868468677217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.98868468677217	NA	-9.98868468677217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.98868468677217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN21_M26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.1168637576909	-5.8538293518571	-5.43879185257826	-5.53190125696974	-6.43879185257826	-5.53190125696974	-5.97936023394096	-5.63143693052066	-6.26886685113595	-5.63143693052066	-6.26886685113595	-5.53190125696974	-6.1168637576909	-5.63143693052066	-6.26886685113595	-6.43879185257826	-5.97936023394096	-5.97936023394096	-5.73835213443717	-5.53190125696974	-5.8538293518571	-6.26886685113595	-5.53190125696974	-6.26886685113595	-5.53190125696974	-5.19086433913468	-6.63143693052066	-5.8538293518571	-5.8538293518571	-6.8538293518571	-6.1168637576909	-7.43879185257826	-5.35132901132792	-6.26886685113595	-5.73835213443717	-5.43879185257826	-6.8538293518571	-6.43879185257826	-5.97936023394096	-6.26886685113595	-5.97936023394096	-6.63143693052066	-5.97936023394096	-6.63143693052066	-6.63143693052066	-5.26886685113595	-6.43879185257826	-5.53190125696974	-6.1168637576909	-5.8538293518571	-5.63143693052066	-5.73835213443717	NA	-4.79493566280354	-5.63143693052066	-5.35132901132792	-5.53190125696974	-5.97936023394096	-6.26886685113595	-5.8538293518571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN28_F27	NA	NA	NA	NA	NA	NA	NA	-9.07948478382682	NA	NA	NA	-6.14088532849096	-5.8064662894204	-5.62005316518952	-5.49452228310566	-6.66444728454797	-5.57698444329763	-5.96400756640688	-5.535164267603	-6.66444728454797	-5.66444728454797	-5.96400756640688	-5.66444728454797	-6.20501566591067	-5.8064662894204	-6.34251918966061	-6.34251918966061	-5.8064662894204	-5.85709236249037	-6.14088532849096	-5.57698444329763	-6.07948478382681	-6.27212986176921	-5.66444728454797	-6.57698444329763	-5.41651977110439	-5.41651977110439	-6.34251918966061	-5.75755668893945	-5.66444728454797	-7.07948478382681	-5.75755668893945	-6.66444728454797	-5.57698444329763	-6.49452228310566	-5.7102509741611	-5.62005316518952	-6.66444728454797	-6.49452228310566	-5.85709236249037	-6.41651977110439	-6.20501566591067	-6.49452228310566	-6.66444728454797	-6.27212986176921	-6.49452228310566	-5.75755668893945	-6.41651977110439	-5.62005316518952	-6.27212986176921	-5.66444728454797	-5.96400756640688	-5.41651977110439	-6.57698444329763	-4.75755668893945	-5.62005316518952	-5.75755668893945	-5.66444728454797	-5.8064662894204	-6.20501566591067	-5.96400756640688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.664447284548	NA	NA	NA	NA	-9.66444728454797	NA	-8.66444728454797	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.66444728454797	-9.07948478382682	NA	NA	NA	NA	NA	NA	NA	-9.07948478382682	NA	NA	NA	NA	-9.07948478382682	NA	NA	-8.66444728454797	NA	NA	NA	NA	NA	NA	NA	-9.07948478382682	NA	NA	NA	NA	NA	NA	-9.66444728454797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN28_F28	NA	NA	NA	NA	-10.8336807486547	-10.2487182479336	-10.8336807486547	-10.2487182479336	NA	NA	NA	-6.31011879259773	-5.87948443826787	-5.56689420795984	-5.68393362915006	-6.70439773170978	-5.64385618977472	-5.97569975352717	-5.68393362915006	-6.83368074865474	-5.81131293562629	-6.05232103513008	-5.72515629187657	-6.34182765232507	-5.83368074865474	-6.51175265376738	-6.66375574721243	-5.76759155819697	-5.97569975352717	-6.07879324649127	-5.66375574721243	-6.07879324649127	-6.18982455888002	-5.72515629187657	-6.54827852979249	-5.70439773170978	-5.68393362915006	-6.31011879259773	-5.83368074865474	-5.56689420795984	-6.97569975352717	-5.83368074865474	-6.92679015304622	-5.62422738302579	-6.7462179074044	-5.10576029409154	-5.81131293562629	-6.70439773170978	-6.58575323521116	-5.85640082515483	-6.66375574721243	-6.16125540668325	-6.58575323521116	-6.62422738302579	-6.34182765232507	-6.58575323521116	-5.78928662929629	-6.51175265376738	-5.87948443826787	-6.37424913001744	-5.70439773170978	-6.05232103513008	-5.60486205815886	-6.70439773170978	-4.27143832443367	-5.70439773170978	-5.87948443826787	-5.72515629187657	-5.87948443826787	-6.34182765232507	-6.05232103513008	-10.8336807486547	NA	-10.8336807486547	NA	-10.8336807486547	-10.8336807486547	NA	NA	-9.02632582659714	NA	-10.2487182479336	NA	NA	NA	-10.2487182479336	NA	-9.83368074865474	NA	-8.66375574721243	NA	-10.2487182479336	-9.51175265376738	-10.2487182479336	-10.2487182479336	-10.2487182479336	NA	-8.83368074865474	-9.83368074865474	-10.2487182479336	-9.51175265376738	-9.83368074865474	-9.83368074865474	NA	-10.8336807486547	-10.8336807486547	-10.8336807486547	NA	-9.83368074865474	-10.8336807486547	-10.2487182479336	NA	-7.07879324649127	-10.2487182479336	NA	NA	-9.83368074865474	NA	NA	-10.8336807486547	-10.8336807486547	-10.2487182479336	-10.2487182479336	NA	-9.83368074865474	-9.83368074865474	NA	NA	NA	-10.8336807486547	-10.8336807486547	NA	NA	NA	NA	NA	-10.2487182479336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8336807486547	-10.8336807486547	-10.2487182479336
VIVO7_FEC_VLP_JUN28_F29	NA	NA	NA	NA	NA	-9.73583804816048	NA	-9.73583804816048	NA	NA	NA	-6.27640642952318	-5.86136893024434	-5.67694435910691	-5.64837520691014	-6.67694435910691	-5.59288009431844	-5.99887245399427	-5.67694435910691	-6.56591304671817	-5.766211697204	-5.92848312610288	-5.70609070476643	-6.27640642952318	-5.96324854426355	-6.46281955375407	-6.51344562682403	-5.82894745255196	-5.86136893024434	-6.11134718325269	-5.67694435910691	-5.99887245399427	-6.27640642952318	-5.73583804816048	-6.51344562682403	-5.62036083074054	-5.51344562682403	-6.27640642952318	-5.96324854426355	-5.64837520691014	-6.99887245399427	-5.86136893024434	-6.79723859282462	-5.56591304671817	-6.56591304671817	-5.01701980070453	-5.64837520691014	-6.67694435910691	-6.56591304671817	-5.96324854426355	-6.51344562682403	-6.07287303543805	-6.56591304671817	-6.46281955375407	-6.46281955375407	-6.56591304671817	-5.79723859282462	-6.36660423849476	-5.79723859282462	-6.46281955375407	-5.79723859282462	-6.03539833001939	-5.73583804816048	-6.56591304671817	-4.08239580955656	-5.64837520691014	-5.86136893024434	-5.67694435910691	-5.86136893024434	-6.2333377076313	-5.99887245399427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3208005488816	NA	NA	NA	-8.99887245399428	NA	NA	NA	NA	NA	NA	NA	-9.73583804816048	NA	-9.73583804816048	-8.99887245399428	-9.73583804816048	NA	NA	NA	NA	NA	NA	-9.73583804816048	NA	NA	NA	-6.92848312610288	-9.73583804816048	NA	NA	-9.73583804816048	NA	NA	NA	NA	NA	NA	NA	-9.32080054888164	-10.3208005488816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_JUN28_M25	NA	NA	NA	NA	NA	-9.82654848729091	NA	-9.82654848729091	NA	NA	NA	-6.21183864317571	-5.76045929683314	-5.45150905594399	-5.57862097384733	-6.54114626842867	-5.61709512166196	-5.9196578916824	-5.55976194659601	-6.6566234858486	-5.76045929683314	-5.89581114972803	-5.6566234858486	-6.3029865312339	-5.89581114972803	-6.27195963561328	-6.46899648267283	-5.6367239284109	-5.78215436793246	-6.01919356523331	-5.6566234858486	-5.9196578916824	-6.15412314531942	-5.59772979679503	-6.50462039240355	-5.46899648267283	-5.57862097384733	-6.21183864317571	-5.80418067426246	-5.46899648267283	-7.12610876914982	-5.6566234858486	-6.73908564604058	-5.48669848440629	-6.78215436793246	-6.43423106451215	-5.76045929683314	-6.50462039240355	-6.50462039240355	-5.94390543792907	-6.46899648267283	-6.07166098512745	-6.33469539096124	-6.46899648267283	-6.33469539096124	-6.46899648267283	-5.76045929683314	-6.21183864317571	-5.6367239284109	-6.36711686865362	-5.78215436793246	-5.99365847312617	-5.41715755115321	-6.54114626842867	-5.69726547034595	-5.57862097384733	-5.80418067426246	-5.59772979679503	-5.82654848729092	-6.27195963561328	-6.04518877376626	NA	NA	NA	NA	NA	NA	NA	NA	-9.82654848729091	NA	-10.2415859865698	NA	NA	NA	-10.2415859865698	NA	NA	NA	-9.01919356523331	NA	NA	-9.82654848729091	-10.2415859865698	-10.2415859865698	-10.2415859865698	NA	-9.50462039240355	-10.2415859865698	NA	-9.50462039240355	-9.50462039240355	NA	-10.2415859865698	NA	-10.8265484872909	-10.8265484872909	NA	-10.2415859865698	-10.8265484872909	-10.2415859865698	-9.82654848729091	-7.3029865312339	-9.82654848729091	NA	NA	-10.2415859865698	NA	NA	-10.8265484872909	-10.8265484872909	-10.8265484872909	-10.8265484872909	NA	-9.82654848729091	-10.2415859865698	NA	NA	NA	-10.8265484872909	-10.2415859865698	-10.8265484872909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8265484872909	NA	-10.8265484872909
VIVO7_FEC_VLP_JUN28_M26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.29462074889163	-5.79212040836244	-5.55765515472542	-5.55765515472542	-6.70965824817047	-5.55765515472542	-5.97269265400426	-5.48726582683402	-6.70965824817047	-5.70965824817047	-5.79212040836244	-5.55765515472542	-6.17914353147169	-5.79212040836244	-6.42015163097549	-6.42015163097549	-5.79212040836244	-5.87958324961278	-5.87958324961278	-5.55765515472542	-5.79212040836244	-6.07222832755518	-5.55765515472542	-6.42015163097549	-5.48726582683402	-5.6316557361692	-6.55765515472542	-5.79212040836244	-5.6316557361692	-7.29462074889163	-5.70965824817047	-6.87958324961278	-5.42015163097549	-6.29462074889163	-5.23572705983806	-5.70965824817047	-6.55765515472542	-6.55765515472542	-5.79212040836244	-6.55765515472542	-5.97269265400426	-6.42015163097549	-6.55765515472542	-6.42015163097549	-6.55765515472542	-5.55765515472542	-6.55765515472542	-5.79212040836244	-6.42015163097549	-5.6316557361692	-5.97269265400426	-5.35602129355577	NA	-4.38773015328311	-5.55765515472542	-5.87958324961278	-5.55765515472542	-5.87958324961278	-6.17914353147169	-5.97269265400426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.87958324961278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VIVO7_FEC_VLP_MAY13_F8	NA	NA	-11.0620461377205	-11.0620461377205	-5.10784982733362	-4.1431829004459	-7.47708363699933	-7.66972871494173	NA	NA	NA	-8.60261451908319	-8.3616064195794	-8.06204613772049	-7.89212113627818	-8.60261451908319	-7.8141186242769	-8.3616064195794	-7.89212113627818	-8.89212113627818	-8.15515554211197	-8.15515554211197	-7.8141186242769	-8.74011804283313	-8.06204613772049	-8.60261451908319	-8.06204613772049	-8.25469121566289	-8.15515554211197	-8.3616064195794	-8.15515554211197	-8.60261451908319	-8.3616064195794	-8.06204613772049	-8.3616064195794	-7.89212113627818	-7.41818994794577	-9.06204613772049	-7.97458329647015	-7.89212113627818	-9.74011804283313	-8.15515554211197	-9.74011804283313	-7.8141186242769	-8.47708363699933	-2.6935396762128	-7.8141186242769	-9.06204613772049	-8.60261451908319	-8.15515554211197	-8.47708363699933	-8.3616064195794	-9.25469121566289	-8.60261451908319	-8.60261451908319	-8.74011804283313	-7.89212113627818	-8.47708363699933	-8.06204613772049	-8.60261451908319	-7.89212113627818	-8.06204613772049	-7.8141186242769	-8.47708363699933	-1.74350332801777	-7.97458329647015	-7.97458329647015	-7.97458329647015	-8.06204613772049	-8.3616064195794	-8.3616064195794	NA	-10.0620461377205	NA	NA	NA	-4.34780062005437	NA	-10.4770836369993	NA	-4.85259277209154	NA	-5.17940308835865	-10.4770836369993	-6.63578138301839	-6.10784982733362	-7.3616064195794	-5.85259277209154	-9.47708363699933	-8.89212113627818	-11.0620461377205	NA	NA	NA	NA	NA	NA	NA	NA	-11.0620461377205	NA	NA	NA	-10.4770836369993	NA	-10.4770836369993	NA	-10.0620461377205	NA	NA	NA	NA	-6.8141186242769	-10.4770836369993	NA	-9.47708363699933	NA	-9.74011804283313	-8.74011804283313	NA	NA	NA	NA	-6.06204613772049	NA	-12.0620461377205	-9.25469121566289	-8.15515554211197	-6.63578138301839	NA	-5.65265520158279	NA	NA	-7.06204613772049	-10.4770836369993	-8.47708363699933	-11.0620461377205	NA	NA	NA	-11.0620461377205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0620461377205	NA	-12.0620461377205	NA	NA	NA	NA	NA	NA	NA	NA	-11.0620461377205	NA	NA	-8.74011804283313	NA	NA	NA
